x Value, y Value
747, -0.361386
747.5, -0.318673
748, -0.34003
748.5, -0.324775
749, -0.367488
749.5, -0.385794
750, -0.364437
750.5, -0.385794
751, -0.333928
751.5, -0.324775
752, -0.336979
752.5, -0.330877
753, -0.376641
753.5, -0.367488
754, -0.376641
754.5, -0.394947
755, -0.327826
755.5, -0.30952
756, -0.330877
756.5, -0.330877
757, -0.364437
757.5, -0.37359
758, -0.367488
758.5, -0.37359
759, -0.312571
759.5, -0.321724
760, -0.346132
760.5, -0.324775
761, -0.37359
761.5, -0.376641
762, -0.379692
762.5, -0.379692
763, -0.34003
763.5, -0.330877
764, -0.355285
764.5, -0.37359
765, -0.37359
765.5, -0.379692
766, -0.388845
766.5, -0.37359
767, -0.333928
767.5, -0.318673
768, -0.346132
768.5, -0.327826
769, -0.370539
769.5, -0.37359
770, -0.385794
770.5, -0.364437
771, -0.346132
771.5, -0.346132
772, -0.333928
772.5, -0.34003
773, -0.379692
773.5, -0.37359
774, -0.376641
774.5, -0.333928
775, -0.327826
